X Minutes,Y Counts,Oligo Length,Type
13.82,35.07192612,9,Modified
13.837,20.1435318,9,Modified
13.854,9.267913818,9,Modified
13.87,3.415850163,9,Modified
13.887,1.008523464,9,Modified
13.903,0.448710114,9,Modified
13.92,0.888655245,9,Modified
13.937,3.009858608,9,Modified
13.953,8.166374207,9,Modified
13.97,17.74936676,9,Modified
13.986,30.90344429,9,Modified
14.003,43.30675507,9,Modified
14.02,49.02183151,9,Modified
14.036,46.02905273,9,Modified
14.053,38.8441124,9,Modified
14.069,35.00816727,9,Modified
14.086,38.52588654,9,Modified
14.102,46.23248291,9,Modified
14.119,52.15751648,9,Modified
14.136,54.37799072,9,Modified
14.152,57.10861969,9,Modified
14.169,65.79329681,9,Modified
14.185,79.49072266,9,Modified
14.202,91.46251678,9,Modified
14.219,95.4047699,9,Modified
14.235,90.72764587,9,Modified
14.252,81.43344879,9,Modified
14.268,72.74908447,9,Modified
14.285,68.83068848,9,Modified
14.302,70.84807587,9,Modified
14.318,76.1669693,9,Modified
14.335,80.25823975,9,Modified
14.351,79.38287354,9,Modified
14.368,71.08108521,9,Modified
14.385,55.68317032,9,Modified
14.401,37.39430618,9,Modified
14.418,22.04483604,9,Modified
14.434,14.80326653,9,Modified
14.451,19.10154724,9,Modified
14.468,36.9234848,9,Modified
14.484,66.36685181,9,Modified
14.501,98.42658234,9,Modified
14.517,118.5969315,9,Modified
14.534,115.785141,9,Modified
14.551,91.64152527,9,Modified
14.567,58.81900787,9,Modified
14.584,30.82308197,9,Modified
14.6,13.79982853,9,Modified
14.617,7.403583527,9,Modified
14.634,9.327388763,9,Modified
14.65,18.00582886,9,Modified
14.667,31.42544174,9,Modified
14.683,45.33300018,9,Modified
14.7,54.72675323,9,Modified
14.717,57.842556,9,Modified
14.733,56.89926529,9,Modified
14.75,54.19738007,9,Modified
14.766,48.97692108,9,Modified
14.783,39.56862259,9,Modified
14.8,27.11001015,9,Modified
14.816,15.53150845,9,Modified
14.833,8.401748657,9,Modified
14.849,7.852897644,9,Modified
14.866,16.20215034,9,Modified
14.883,36.86104584,9,Modified
14.899,70.68326569,9,Modified
14.916,111.4367828,9,Modified
14.932,144.9311066,9,Modified
14.949,158.5572052,9,Modified
14.966,151.1893921,9,Modified
14.982,132.6735992,9,Modified
14.999,113.1254807,9,Modified
15.015,95.10871887,9,Modified
15.032,76.03269196,9,Modified
15.048,54.77354813,9,Modified
15.065,34.03126907,9,Modified
15.082,17.74852562,9,Modified
15.098,7.884252071,9,Modified
15.115,3.50981617,9,Modified
15.131,3.397367716,9,Modified
15.148,7.368098736,9,Modified
15.165,15.63042641,9,Modified
15.181,27.21415329,9,Modified
15.198,38.12085724,9,Modified
15.214,43.28069305,9,Modified
15.231,41.06046677,9,Modified
15.248,36.14309311,9,Modified
15.264,36.4153862,9,Modified
15.281,46.37561417,9,Modified
15.297,62.51774597,9,Modified
15.314,74.94551849,9,Modified
15.331,74.69003296,9,Modified
15.347,60.69247055,9,Modified
15.364,40.48899841,9,Modified
15.38,23.18777657,9,Modified
15.397,15.22032356,9,Modified
15.414,19.55676079,9,Modified
15.43,36.74886703,9,Modified
15.447,63.85919571,9,Modified
15.463,92.33399963,9,Modified
15.48,110.80439,9,Modified
15.497,112.4761047,9,Modified
15.513,99.41460419,9,Modified
15.53,78.62233734,9,Modified
15.546,57.4128952,9,Modified
15.563,41.74727631,9,Modified
15.58,35.79676437,9,Modified
15.596,39.81501007,9,Modified
15.613,48.29753113,9,Modified
15.629,54.37258911,9,Modified
15.646,55.20678329,9,Modified
15.663,54.79400635,9,Modified
15.679,58.41983795,9,Modified
15.696,65.01351929,9,Modified
15.712,68.54442596,9,Modified
15.729,65.82931519,9,Modified
15.746,60.98732758,9,Modified
15.762,61.59068298,9,Modified
15.779,71.15441895,9,Modified
15.795,86.6673584,9,Modified
15.812,103.8797913,9,Modified
15.829,120.9427414,9,Modified
15.845,137.9555511,9,Modified
15.862,154.8382721,9,Modified
15.878,167.7291718,9,Modified
15.895,169.707428,9,Modified
15.912,156.9087524,9,Modified
15.928,136.0788116,9,Modified
15.945,121.4498901,9,Modified
15.961,121.5846329,9,Modified
15.978,130.7058868,9,Modified
15.995,136.5939636,9,Modified
16.011,133.6641846,9,Modified
16.028,128.4957428,9,Modified
16.044,130.9733276,9,Modified
16.061,140.7583923,9,Modified
16.077,146.6773987,9,Modified
16.094,138.4683228,9,Modified
16.111,115.9740143,9,Modified
16.127,86.73329163,9,Modified
16.144,58.36010742,9,Modified
16.16,35.42644882,9,Modified
16.177,20.60786057,9,Modified
16.194,15.39059067,9,Modified
16.21,19.40156555,9,Modified
16.227,30.1773262,9,Modified
16.243,41.77792358,9,Modified
16.26,48.4692955,9,Modified
16.277,48.98682785,9,Modified
16.293,47.55660629,9,Modified
16.31,50.50621796,9,Modified
16.326,59.61460495,9,Modified
16.343,72.93759155,9,Modified
16.36,88.95063782,9,Modified
16.376,108.1015396,9,Modified
16.393,128.3788147,9,Modified
16.409,141.9093475,9,Modified
16.426,139.693573,9,Modified
16.443,122.2210007,9,Modified
16.459,102.5016022,9,Modified
16.476,97.15250397,9,Modified
16.492,112.7646713,9,Modified
16.509,140.0858765,9,Modified
16.526,160.9754181,9,Modified
16.542,160.7772369,9,Modified
16.559,136.8074951,9,Modified
16.575,98.88995361,9,Modified
16.592,61.56241608,9,Modified
16.609,36.25485992,9,Modified
16.625,26.65999985,9,Modified
16.642,29.18685722,9,Modified
16.658,36.23612976,9,Modified
16.675,40.07636642,9,Modified
16.692,37.72961426,9,Modified
16.708,32.63272858,9,Modified
16.725,31.03836441,9,Modified
16.741,36.02257156,9,Modified
16.758,44.83756256,9,Modified
16.775,51.8550148,9,Modified
16.791,54.11795425,9,Modified
16.808,52.92265701,9,Modified
16.824,50.26201248,9,Modified
16.841,45.32118988,9,Modified
16.858,36.80017853,9,Modified
16.874,26.01450348,9,Modified
16.891,17.61057281,9,Modified
16.907,16.44534683,9,Modified
16.924,25.89807129,9,Modified
16.941,46.75461578,9,Modified
16.957,76.94837952,9,Modified
16.974,112.0696182,9,Modified
16.99,146.4791718,9,Modified
17.007,174.2874298,9,Modified
17.023,190.4921722,9,Modified
17.04,193.3647919,9,Modified
17.057,186.4733276,9,Modified
17.073,175.8454285,9,Modified
17.09,165.5729675,9,Modified
17.106,155.5644836,9,Modified
17.123,145.9691925,9,Modified
17.14,139.0305481,9,Modified
17.156,135.9385376,9,Modified
17.173,132.232605,9,Modified
17.189,120.6631622,9,Modified
17.206,98.49278259,9,Modified
17.223,70.09648132,9,Modified
17.239,44.37631226,9,Modified
17.256,28.70791435,9,Modified
17.272,26.60618782,9,Modified
17.289,36.75614548,9,Modified
17.306,54.34480667,9,Modified
17.322,73.13213348,9,Modified
17.339,87.2633667,9,Modified
17.355,94.5745697,9,Modified
17.372,95.67095947,9,Modified
17.389,93.52301788,9,Modified
17.405,92.06157684,9,Modified
17.422,93.87530518,9,Modified
17.438,99.74338531,9,Modified
17.455,110.5836105,9,Modified
17.472,130.6539307,9,Modified
17.488,164.1822205,9,Modified
17.505,206.9420624,9,Modified
17.521,241.1428528,9,Modified
17.538,245.3572083,9,Modified
17.555,211.4620209,9,Modified
17.571,152.2095184,9,Modified
17.588,91.10665894,9,Modified
17.604,45.92253494,9,Modified
17.621,22.21242905,9,Modified
17.638,17.9607563,9,Modified
17.654,30.39075089,9,Modified
17.671,56.96828079,9,Modified
17.687,91.07369995,9,Modified
17.704,120.421463,9,Modified
17.727,132.8040314,9,Modified
17.75,124.8722916,9,Modified
17.778,103.2996292,9,Modified
17.806,77.78764343,9,Modified
17.834,55.51068878,9,Modified
17.857,41.58688736,9,Modified
17.881,40.13251114,9,Modified
17.897,51.79823303,9,Modified
17.914,70.43228912,9,Modified
17.93,84.43695068,9,Modified
17.947,83.78128815,9,Modified
17.964,67.72229767,9,Modified
17.987,44.65209579,9,Modified
18.003,24.42504501,9,Modified
18.02,12.77356148,9,Modified
18.048,10.54900169,9,Modified
18.065,16.20598412,9,Modified
18.082,26.66455269,9,Modified
18.099,36.92433548,9,Modified
18.115,41.4630394,9,Modified
18.132,38.01316452,9,Modified
18.148,30.33804131,9,Modified
18.165,26.45136642,9,Modified
18.182,33.79853058,9,Modified
18.198,54.91001892,9,Modified
18.215,86.37100983,9,Modified
18.231,120.8250504,9,Modified
18.248,151.161026,9,Modified
18.265,174.6032562,9,Modified
18.281,191.4629974,9,Modified
18.298,203.2953033,9,Modified
18.314,211.4576111,9,Modified
18.331,213.9796448,9,Modified
18.348,203.4610443,9,Modified
18.364,173.0482941,9,Modified
18.381,126.2820435,9,Modified
18.397,76.98988342,9,Modified
18.414,38.58489227,9,Modified
18.43,15.94072723,9,Modified
18.447,6.118699074,9,Modified
18.464,4.333919048,9,Modified
18.48,8.107439041,9,Modified
18.497,17.15328789,9,Modified
18.513,29.86560822,9,Modified
18.53,41.65486526,9,Modified
18.547,46.54044724,9,Modified
18.563,41.87004852,9,Modified
18.58,30.77540588,9,Modified
18.596,20.23475838,9,Modified
18.613,16.46062469,9,Modified
18.63,21.95916176,9,Modified
18.646,35.79942322,9,Modified
18.663,53.78315353,9,Modified
18.679,71.51864624,9,Modified
18.696,87.34095764,9,Modified
18.713,101.7650681,9,Modified
18.729,113.8687057,9,Modified
18.746,118.5669556,9,Modified
18.762,111.1959229,9,Modified
18.779,93.80921936,9,Modified
18.796,76.5353241,9,Modified
18.812,71.0337677,9,Modified
18.829,82.08353424,9,Modified
18.845,104.4774475,9,Modified
18.862,126.5940781,9,Modified
18.879,137.2612915,9,Modified
18.895,132.8434448,9,Modified
18.912,120.6276932,9,Modified
18.928,113.5549164,9,Modified
18.945,119.4793549,9,Modified
18.962,134.3206787,9,Modified
18.978,147.1445923,9,Modified
18.995,149.9429474,9,Modified
19.011,141.7396545,9,Modified
19.028,128.2153015,9,Modified
19.045,116.4962006,9,Modified
19.061,111.1030884,9,Modified
19.078,111.5419388,9,Modified
19.094,112.922554,9,Modified
19.111,109.6880417,9,Modified
19.128,100.276741,9,Modified
19.144,89.29974365,9,Modified
19.161,83.00482178,9,Modified
19.177,83.60384369,9,Modified
19.194,90.16791534,9,Modified
19.211,101.1307373,9,Modified
19.227,113.8680496,9,Modified
19.244,123.0952606,9,Modified
19.26,123.0570297,9,Modified
19.277,111.8359756,9,Modified
19.294,94.58921814,9,Modified
19.31,80.55721283,9,Modified
19.327,75.76767731,9,Modified
19.343,79.70088196,9,Modified
19.36,88.0893631,9,Modified
19.376,96.54840851,9,Modified
19.393,100.5295258,9,Modified
19.41,97.22657013,9,Modified
19.426,87.60749817,9,Modified
19.443,76.95327759,9,Modified
19.459,70.55457306,9,Modified
19.476,68.29473877,9,Modified
19.493,64.81593323,9,Modified
19.509,56.61368561,9,Modified
19.526,47.04545212,9,Modified
19.542,45.41319275,9,Modified
19.559,58.64225769,9,Modified
19.576,86.90422821,9,Modified
19.592,122.0938568,9,Modified
19.609,152.3108521,9,Modified
19.625,167.5351105,9,Modified
19.642,164.8527069,9,Modified
19.659,148.0776062,9,Modified
19.675,123.4395752,9,Modified
19.692,95.32253265,9,Modified
19.708,66.81910706,9,Modified
19.725,41.53749084,9,Modified
19.742,23.8665123,9,Modified
19.758,16.27530479,9,Modified
19.775,19.04443169,9,Modified
19.791,29.12836647,9,Modified
19.808,41.9131279,9,Modified
19.825,53.51059723,9,Modified
19.841,64.22014618,9,Modified
19.858,77.91842651,9,Modified
19.874,96.77870178,9,Modified
19.891,116.254303,9,Modified
19.908,129.4114075,9,Modified
19.924,133.7111359,9,Modified
19.947,134.0240326,9,Modified
19.97,136.8197327,9,Modified
19.993,143.8063965,9,Modified
20.022,150.0011139,9,Modified
20.045,149.5018921,9,Modified
20.068,140.3213196,9,Modified
20.091,124.9801865,9,Modified
20.114,107.0840836,9,Modified
20.137,91.56164551,9,Modified
20.16,85.04376984,9,Modified
20.177,91.04696655,9,Modified
20.193,107.6719894,9,Modified
20.21,128.8601532,9,Modified
20.233,148.9347229,9,Modified
20.256,164.7501373,9,Modified
20.273,172.4907837,9,Modified
20.289,167.4658966,9,Modified
20.312,149.8054047,9,Modified
20.329,129.2868347,9,Modified
20.345,119.1692581,9,Modified
20.362,125.4902191,9,Modified
20.379,142.568573,9,Modified
20.395,157.5545044,9,Modified
20.412,157.1569672,9,Modified
20.428,135.9273224,9,Modified
20.445,100.17659,9,Modified
20.462,63.43733597,9,Modified
20.478,38.23367691,9,Modified
20.495,29.32635117,9,Modified
20.511,33.40734482,9,Modified
20.528,41.79569626,9,Modified
20.545,45.62949753,9,Modified
20.561,40.92132187,9,Modified
20.584,30.27126122,9,Modified
20.607,20.54154968,9,Modified
20.63,18.0119648,9,Modified
20.654,25.24553108,9,Modified
20.682,40.08363342,9,Modified
20.705,55.59692001,9,Modified
20.728,64.34418488,9,Modified
20.751,64.36036682,9,Modified
20.774,61.7018013,9,Modified
20.791,64.98680115,9,Modified
20.807,76.5004425,9,Modified
20.824,90.44142151,9,Modified
20.84,98.87135315,9,Modified
20.868,98.61142731,9,Modified
20.897,92.89204407,9,Modified
20.925,88.01404572,9,Modified
20.953,88.36708069,9,Modified
20.981,94.69236755,9,Modified
21.009,103.085228,9,Modified
21.037,105.9919052,9,Modified
21.065,97.14865875,9,Modified
21.088,77.64298248,9,Modified
21.111,57.56233597,9,Modified
21.139,48.66711807,9,Modified
21.168,55.94208145,9,Modified
21.191,74.89473724,9,Modified
21.214,95.0044632,9,Modified
21.237,108.3658066,9,Modified
21.253,116.3806229,9,Modified
21.27,126.6602249,9,Modified
21.287,144.0173645,9,Modified
21.31,163.7291565,9,Modified
21.326,173.2315826,9,Modified
21.343,161.6428223,9,Modified
21.366,130.020752,9,Modified
21.383,93.21739197,9,Modified
21.399,69.58001709,9,Modified
21.416,69.17481995,9,Modified
21.444,88.99002838,9,Modified
21.472,119.1806488,9,Modified
21.5,151.2651367,9,Modified
21.528,183.6641541,9,Modified
21.556,218.952652,9,Modified
21.584,256.7627869,9,Modified
21.612,291.4140625,9,Modified
21.64,314.5004883,9,Modified
21.669,317.7905273,9,Modified
21.697,297.4188232,9,Modified
21.725,258.91745,9,Modified
21.753,214.3887787,9,Modified
21.776,174.4555817,9,Modified
21.804,143.977478,9,Modified
21.832,124.050148,9,Modified
21.86,114.2944794,9,Modified
21.888,114.150383,9,Modified
21.916,124.7760162,9,Modified
21.945,149.117569,9,Modified
21.973,184.9292908,9,Modified
22.001,219.5037537,9,Modified
22.029,234.7494049,9,Modified
22.057,221.8587189,9,Modified
22.085,188.6886749,9,Modified
22.113,152.8055725,9,Modified
22.141,129.4661865,9,Modified
22.169,128.1746521,9,Modified
22.197,151.5372467,9,Modified
22.225,191.9361877,9,Modified
22.253,233.8734131,9,Modified
22.282,263.7717285,9,Modified
22.31,280.0999146,9,Modified
22.338,291.5547791,9,Modified
22.366,305.9038696,9,Modified
22.394,331.6302795,9,Modified
22.417,387.0498352,9,Modified
22.434,510.9829102,9,Modified
22.45,754.5216064,9,Modified
22.473,1181.155273,9,Modified
22.49,1893.485718,9,Modified
22.506,3187.539795,9,Modified
22.523,5714.103027,9,Modified
22.546,10720.49414,9,Modified
22.574,20239.86914,9,Modified
22.602,36941.27734,9,Modified
22.63,63555.29688,9,Modified
22.659,101745.8438,9,Modified
22.687,150978.0938,9,Modified
22.715,207975.9688,9,Modified
22.743,266983.9063,9,Modified
22.771,320688.6875,9,Modified
22.799,361853.5313,9,Modified
22.827,385358.0938,9,Modified
22.855,389665.4375,9,Modified
22.883,376793.0938,9,Modified
22.911,351046.9375,9,Modified
22.94,317315.7188,9,Modified
22.968,279732.7188,9,Modified
22.996,241182.4688,9,Modified
23.024,203706.7344,9,Modified
23.052,169095.5,9,Modified
23.08,138998.4844,9,Modified
23.108,114359.4141,9,Modified
23.136,95005.39844,9,Modified
23.164,79957.41406,9,Modified
23.192,68138.92188,9,Modified
23.22,58701.20313,9,Modified
23.248,50980.86328,9,Modified
23.277,44417.44922,9,Modified
23.305,38656.24219,9,Modified
23.333,33548.72266,9,Modified
23.361,29088.79492,9,Modified
23.389,25248.03906,9,Modified
23.417,21971.29688,9,Modified
23.445,19196.72461,9,Modified
23.473,16873.5293,9,Modified
23.501,14953.36426,9,Modified
23.529,13363.85352,9,Modified
23.557,12018.41895,9,Modified
23.585,10838.67773,9,Modified
23.614,9777.236328,9,Modified
23.642,8839.838867,9,Modified
23.67,8067.794922,9,Modified
23.698,7515.541992,9,Modified
23.726,7187.242188,9,Modified
23.754,7025.103516,9,Modified
23.782,6952.775391,9,Modified
23.81,6930.666992,9,Modified
23.833,6956.808105,9,Modified
23.856,7022.392578,9,Modified
23.884,7066.250977,9,Modified
23.913,7011.57959,9,Modified
23.936,6843.65625,9,Modified
23.964,6613.750977,9,Modified
23.987,6396.08252,9,Modified
24.01,6213.997559,9,Modified
24.033,6034.038574,9,Modified
24.061,5811.182129,9,Modified
24.084,5552.554199,9,Modified
24.112,5311.843262,9,Modified
24.14,5114.143555,9,Modified
24.168,4904.040527,9,Modified
24.192,4603.485352,9,Modified
24.215,4206.108887,9,Modified
24.238,3796.467285,9,Modified
24.266,3472.611328,9,Modified
24.294,3283.769287,9,Modified
24.322,3232.407471,9,Modified
24.35,3303.803711,9,Modified
24.373,3465.297363,9,Modified
24.396,3674.455566,9,Modified
24.419,3890.074707,9,Modified
24.442,4087.178955,9,Modified
24.47,4254.392578,9,Modified
24.488,4389.696289,9,Modified
24.505,4477.807617,9,Modified
24.528,4486.891602,9,Modified
24.551,4390.753906,9,Modified
24.574,4197.328125,9,Modified
24.597,3942.839844,9,Modified
24.614,3664.234619,9,Modified
24.63,3386.968994,9,Modified
24.653,3141.761963,9,Modified
24.676,2978.293945,9,Modified
24.693,2939.098389,9,Modified
24.71,3018.70874,9,Modified
24.726,3154.674072,9,Modified
24.743,3273.493896,9,Modified
24.759,3340.468018,9,Modified
24.776,3357.387939,9,Modified
24.792,3345.381592,9,Modified
24.809,3337.808594,9,Modified
24.826,3370.130615,9,Modified
24.842,3448.824951,9,Modified
24.859,3535.119385,9,Modified
24.875,3572.275391,9,Modified
24.892,3519.217041,9,Modified
24.915,3362.878174,9,Modified
24.938,3105.922119,9,Modified
24.955,2761.672852,9,Modified
24.971,2361.865479,9,Modified
25,1977.644897,9,Modified
25.028,1707.875977,9,Modified
25.056,1619.438599,9,Modified
25.084,1696.393555,9,Modified
25.112,1848.630005,9,Modified
25.14,1981.472778,9,Modified
25.168,2054.235352,9,Modified
25.191,2076.532715,9,Modified
25.214,2066.492188,9,Modified
25.237,2026.003174,9,Modified
25.26,1961.271973,9,Modified
25.277,1900.224731,9,Modified
25.294,1883.582153,9,Modified
25.31,1931.401978,9,Modified
25.327,2018.700928,9,Modified
25.343,2094.748291,9,Modified
25.36,2124.557861,9,Modified
25.377,2106.495361,9,Modified
25.393,2048.749023,9,Modified
25.41,1956.279541,9,Modified
25.426,1845.498413,9,Modified
25.449,1751.790894,9,Modified
25.472,1705.14978,9,Modified
25.496,1706.074707,9,Modified
25.519,1727.650757,9,Modified
25.542,1735.983521,9,Modified
25.558,1713.778687,9,Modified
25.575,1665.763794,9,Modified
25.592,1606.277588,9,Modified
25.608,1538.314209,9,Modified
25.625,1455.157959,9,Modified
25.648,1368.686523,9,Modified
25.676,1316.535645,9,Modified
25.704,1331.549072,9,Modified
25.732,1401.868164,9,Modified
25.76,1468.885498,9,Modified
25.788,1471.268066,9,Modified
25.816,1390.363403,9,Modified
25.844,1255.076904,9,Modified
25.872,1119.04187,9,Modified
25.901,1032.928955,9,Modified
25.929,1020.294861,9,Modified
25.957,1065.913452,9,Modified
25.985,1126.810791,9,Modified
26.013,1168.7052,9,Modified
26.041,1188.200195,9,Modified
26.069,1197.943726,9,Modified
26.087,1199.102173,9,Modified
26.103,1173.135864,9,Modified
26.12,1105.694824,9,Modified
26.136,1010.548096,9,Modified
26.153,930.4387817,9,Modified
26.176,909.6274414,9,Modified
26.199,962.6281738,9,Modified
26.216,1062.563354,9,Modified
26.232,1161.292969,9,Modified
26.249,1227.723877,9,Modified
26.266,1260.752319,9,Modified
26.289,1274.426514,9,Modified
26.312,1273.501343,9,Modified
26.335,1243.584229,9,Modified
26.358,1167.798218,9,Modified
26.381,1048.782349,9,Modified
26.404,915.0944214,9,Modified
26.421,802.5291748,9,Modified
26.437,738.1361694,9,Modified
26.454,730.4659424,9,Modified
26.47,771.7929077,9,Modified
26.487,836.4439087,9,Modified
26.504,892.6150513,9,Modified
26.527,919.611084,9,Modified
26.55,917.7976074,9,Modified
26.573,903.6028442,9,Modified
26.589,887.4854736,9,Modified
26.606,862.3703613,9,Modified
26.634,824.2282715,9,Modified
26.657,794.5250854,9,Modified
26.685,814.0356445,9,Modified
26.708,909.8638306,9,Modified
26.731,1065.532471,9,Modified
26.76,1224.277466,9,Modified
26.788,1325.690063,9,Modified
26.816,1334.396484,9,Modified
26.844,1252.091919,9,Modified
26.872,1110.740112,9,Modified
26.9,956.430481,9,Modified
26.928,828.8187866,9,Modified
26.956,749.7449951,9,Modified
26.984,722.062439,9,Modified
27.012,743.355957,9,Modified
27.04,814.6571045,9,Modified
27.069,938.5509644,9,Modified
27.097,1107.208252,9,Modified
27.125,1291.165894,9,Modified
27.153,1445.082275,9,Modified
27.181,1533.767822,9,Modified
27.209,1555.004272,9,Modified
27.237,1533.749146,9,Modified
27.265,1488.88855,9,Modified
27.293,1420.275269,9,Modified
27.321,1334.088013,9,Modified
27.349,1260.313599,9,Modified
27.378,1226.512695,9,Modified
27.406,1222.223999,9,Modified
27.434,1200.000366,9,Modified
27.462,1118.868774,9,Modified
27.485,977.4052124,9,Modified
27.513,803.607605,9,Modified
27.536,625.8406372,9,Modified
27.553,462.3551331,9,Modified
27.569,327.4198914,9,Modified
27.597,237.0722351,9,Modified
27.625,198.0183258,9,Modified
27.653,196.355484,9,Modified
27.682,204.0956421,9,Modified
27.71,197.2199707,9,Modified
27.738,167.7029266,9,Modified
27.766,124.0549469,9,Modified
27.794,82.2354126,9,Modified
27.822,54.87994766,9,Modified
27.85,46.17717743,9,Modified
27.878,51.39577866,9,Modified
27.906,62.77410507,9,Modified
27.934,74.1678009,9,Modified
27.963,84.77885437,9,Modified
27.991,98.66809082,9,Modified
28.019,123.8839188,9,Modified
28.047,166.7320404,9,Modified
28.075,224.2483521,9,Modified
28.103,283.0898438,9,Modified
28.126,329.4533386,9,Modified
28.149,360.9138794,9,Modified
28.172,384.5777283,9,Modified
28.2,407.5943909,9,Modified
28.228,430.7528687,9,Modified
28.257,451.2533875,9,Modified
28.285,468.5028992,9,Modified
28.313,483.9912415,9,Modified
28.341,499.5092163,9,Modified
28.369,511.5464172,9,Modified
28.397,519.8535767,9,Modified
28.425,531.6984253,9,Modified
28.453,557.7758789,9,Modified
28.481,597.255249,9,Modified
28.509,632.0025635,9,Modified
28.532,640.6687622,9,Modified
28.555,621.6838989,9,Modified
28.583,600.0209351,9,Modified
28.607,612.390564,9,Modified
28.63,680.6643677,9,Modified
28.646,797.8556519,9,Modified
28.663,931.2411499,9,Modified
28.686,1037.708862,9,Modified
28.709,1080.228149,9,Modified
28.737,1044.803467,9,Modified
28.765,946.1408081,9,Modified
28.793,821.2677612,9,Modified
28.821,708.1293945,9,Modified
28.849,623.5014038,9,Modified
28.877,560.3232422,9,Modified
28.906,503.6822205,9,Modified
28.934,449.8653259,9,Modified
28.962,407.40979,9,Modified
28.99,383.9881592,9,Modified
29.018,382.598938,9,Modified
29.046,401.5628967,9,Modified
29.074,440.3806152,9,Modified
29.102,500.1133423,9,Modified
29.13,580.9922485,9,Modified
29.158,673.0193481,9,Modified
29.186,756.503479,9,Modified
29.214,817.9242554,9,Modified
29.243,858.3873291,9,Modified
29.271,881.0734863,9,Modified
29.299,874.1335449,9,Modified
29.322,820.1159668,9,Modified
29.35,721.1036377,9,Modified
29.378,606.2778931,9,Modified
29.406,513.3725586,9,Modified
29.429,468.4623718,9,Modified
29.457,482.6822815,9,Modified
29.48,546.4542236,9,Modified
29.503,629.2794189,9,Modified
29.52,692.7570801,9,Modified
29.537,718.1759644,9,Modified
29.565,713.9796753,9,Modified
29.593,700.482605,9,Modified
29.621,687.8964844,9,Modified
29.644,673.2440796,9,Modified
29.66,651.3930054,9,Modified
29.677,621.0678711,9,Modified
29.7,584.3065796,9,Modified
29.728,547.9310303,9,Modified
29.756,524.2709961,9,Modified
29.784,523.7562866,9,Modified
29.812,557.3212891,9,Modified
29.84,782.8776245,9,Modified
29.864,643.4783936,9,Modified
29.887,687.861084,9,Modified
29.91,209.25,9,Modified
29.938,205.0178528,9,Modified
29.966,845.690979,9,Modified
29.994,431.2822571,9,Modified
0.044,0,13,Modified
0.06,2,13,Modified
0.077,0,13,Modified
0.093,0,13,Modified
0.11,0,13,Modified
0.127,0,13,Modified
0.143,0,13,Modified
0.16,3.380672932,13,Modified
0.176,8.623402596,13,Modified
0.193,18.26328087,13,Modified
0.21,31.43857193,13,Modified
0.226,43.6409111,13,Modified
0.243,48.73069382,13,Modified
0.259,43.78020477,13,Modified
0.276,31.73706627,13,Modified
0.293,18.71557426,13,Modified
0.309,9.182812691,13,Modified
0.326,4.00101757,13,Modified
0.342,1.822884798,13,Modified
0.359,1.074575067,13,Modified
0.376,0.773030818,13,Modified
0.392,0.655296862,13,Modified
0.409,0.531421363,13,Modified
0.425,0.425327212,13,Modified
0.442,0.358151585,13,Modified
0.458,0.350275159,13,Modified
0.475,0.472934991,13,Modified
0.492,0.913331568,13,Modified
0.508,1.914205909,13,Modified
0.525,3.55582428,13,Modified
0.541,5.477467537,13,Modified
0.558,6.880764008,13,Modified
0.575,7.018878937,13,Modified
0.591,5.81156826,13,Modified
0.608,3.917847633,13,Modified
0.624,2.185937166,13,Modified
0.641,1.080451727,13,Modified
0.658,0.586674392,13,Modified
0.674,0.465212256,13,Modified
0.691,0.494686902,13,Modified
0.707,0.555726469,13,Modified
0.724,0.596102476,13,Modified
0.741,0.595512748,13,Modified
0.757,0.583185077,13,Modified
0.774,0.608473897,13,Modified
0.79,0.69457072,13,Modified
0.807,0.798654914,13,Modified
0.824,0.849996984,13,Modified
0.84,0.820053756,13,Modified
0.857,0.751277566,13,Modified
0.873,0.701572359,13,Modified
0.89,0.684783936,13,Modified
0.907,0.667596638,13,Modified
0.923,0.617048264,13,Modified
0.94,0.532791495,13,Modified
0.956,0.439135045,13,Modified
0.973,0.356052816,13,Modified
0.99,0.281545132,13,Modified
1.006,0.20867531,13,Modified
1.023,0.140938327,13,Modified
1.039,0.09623725,13,Modified
1.056,0.09643849,13,Modified
1.073,0.170803934,13,Modified
1.089,0.333045274,13,Modified
1.106,0.639529288,13,Modified
1.122,1.20316112,13,Modified
1.139,2.15555048,13,Modified
1.156,3.458865404,13,Modified
1.172,4.723956585,13,Modified
1.189,5.341961861,13,Modified
1.205,4.948424816,13,Modified
1.222,3.759777784,13,Modified
1.239,2.381860971,13,Modified
1.255,1.33863771,13,Modified
1.272,0.800948322,13,Modified
1.288,0.648948073,13,Modified
1.305,0.668078423,13,Modified
1.322,0.681478381,13,Modified
1.338,0.619600236,13,Modified
1.355,0.478467673,13,Modified
1.371,0.316720188,13,Modified
1.388,0.193916023,13,Modified
1.405,0.139956564,13,Modified
1.421,0.146569178,13,Modified
1.438,0.179450631,13,Modified
1.454,0.204812139,13,Modified
1.471,0.211845219,13,Modified
1.487,0.221760869,13,Modified
1.504,0.259982854,13,Modified
1.521,0.324180067,13,Modified
1.537,0.379675657,13,Modified
1.554,0.391522259,13,Modified
1.57,0.358933717,13,Modified
1.587,0.310501903,13,Modified
1.604,0.271013021,13,Modified
1.62,0.239332899,13,Modified
1.637,0.210403696,13,Modified
1.653,0.200395107,13,Modified
